X_data,Y_data
1586 81111 65420 19 INFO dfs FSDataset Deleting block blk2658615574293326723 file mnt hadoop dfs data current subdir37 blk2658615574293326723 dba996ef ,0
1587 81111 65423 19 INFO dfs FSDataset Deleting block blk2107487634698646045 file mnt hadoop dfs data current subdir3 blk2107487634698646045 dba996ef ,0
1588 81111 65426 19 INFO dfs FSDataset Deleting block blk253282915050290778 file mnt hadoop dfs data current subdir23 blk253282915050290778 dba996ef ,0
1589 81111 65435 19 INFO dfs FSDataset Deleting block blk1587615395786683981 file mnt hadoop dfs data current subdir14 blk1587615395786683981 dba996ef ,0
1590 81111 65437 19 INFO dfs FSDataset Deleting block blk3706543205492061794 file mnt hadoop dfs data current subdir1 blk3706543205492061794 dba996ef ,0
1591 81111 65440 19 INFO dfs FSDataset Deleting block blk3862032846413436284 file mnt hadoop dfs data current subdir28 blk3862032846413436284 dba996ef ,0
1592 81111 65444 18 INFO dfs FSDataset Deleting block blk4632283243694149854 file mnt hadoop dfs data current subdir40 blk4632283243694149854 dba996ef ,0
1593 81111 65444 19 INFO dfs FSDataset Deleting block blk1018961650823645078 file mnt hadoop dfs data current subdir60 blk1018961650823645078 dba996ef ,0
1594 81111 65444 19 INFO dfs FSDataset Deleting block blk1213582438865696738 file mnt hadoop dfs data current subdir56 blk1213582438865696738 dba996ef ,0
1595 81111 65445 19 INFO dfs FSDataset Deleting block blk2473550781612396886 file mnt hadoop dfs data current subdir54 blk2473550781612396886 dba996ef ,0
1596 81111 65500 19 INFO dfs FSDataset Deleting block blk8102707766842966459 file mnt hadoop dfs data current subdir29 blk8102707766842966459 dba996ef ,0
1597 81111 65500 22388 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk352190670750948803 terminating dc2c74b7 ,0
1598 81111 65503 19 INFO dfs FSDataset Deleting block blk6491888411266994867 file mnt hadoop dfs data current subdir39 blk6491888411266994867 dba996ef ,0
1599 81111 65504 18 INFO dfs FSDataset Deleting block blk3336810835691486095 file mnt hadoop dfs data current subdir11 blk3336810835691486095 dba996ef ,0
1600 81111 65510 19 INFO dfs FSDataset Deleting block blk4367982328407767477 file mnt hadoop dfs data current subdir28 blk4367982328407767477 dba996ef ,0
1601 81111 65511 19 INFO dfs FSDataset Deleting block blk6943254721518837570 file mnt hadoop dfs data current subdir41 blk6943254721518837570 dba996ef ,0
1602 81111 65515 19 INFO dfs FSDataset Deleting block blk6077744985764117617 file mnt hadoop dfs data current subdir17 blk6077744985764117617 dba996ef ,0
1603 81111 65526 22651 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk6975937964598933356 terminating dc2c74b7 ,0
1604 81111 65538 19 INFO dfs FSDataset Deleting block blk5771906433100975293 file mnt hadoop dfs data current subdir37 blk5771906433100975293 dba996ef ,0
1605 81111 65605 22827 INFO dfs DataNode DataXceiver Receiving block blk3884471885525630813 src 10 251 106 50 60327 dest 10 251 106 50 50010 09a53393 ,0
1606 81111 65705 22525 INFO dfs DataNode DataXceiver Receiving block blk8596624696139957935 src 10 251 214 175 41468 dest 10 251 214 175 50010 09a53393 ,0
1607 81111 65705 28 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0001530 part00153 blk8596624696139957935 3d91fa85 ,0
1608 81111 65803 33 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 214 67 50010 is added to blk8483420270408348004 size 67108864 5d5de21c ,0
1609 81111 65804 19 INFO dfs FSDataset Deleting block blk4506604798892399878 file mnt hadoop dfs data current subdir0 blk4506604798892399878 dba996ef ,0
1610 81111 65920 34 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0001970 part00197 blk1832308388558480 3d91fa85 ,0
1611 81111 65936 22801 INFO dfs DataNode PacketResponder Received block blk2247786307216183697 of size 67108864 from 10 251 67 4 e3df2680 ,0
1612 81111 70022 22093 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk4289592006812254261 terminating dc2c74b7 ,0
1613 81111 70040 22706 INFO dfs DataNode DataXceiver Receiving block blk5989505185938770383 src 10 251 67 4 53429 dest 10 251 67 4 50010 09a53393 ,0
1614 81111 70055 29 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 121 224 50010 is added to blk3134656542322449478 size 67108864 5d5de21c ,0
1615 81111 70232 13 INFO dfs DataBlockScanner Verification succeeded for blk8050165297538775793 32777b38 ,0
1616 81111 70246 27 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 90 134 50010 is added to blk3184700311670257792 size 67108864 5d5de21c ,0
1617 81111 70258 22788 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk5114572025256210948 terminating dc2c74b7 ,0
1618 81111 70301 28 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0004510 part00451 blk8744988583359134013 3d91fa85 ,0
1619 81111 70326 34 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0000790 part00079 blk4225726256421431188 3d91fa85 ,0
1620 81111 70458 22933 INFO dfs DataNode PacketResponder Received block blk1060814796407897179 of size 67108864 from 10 251 109 209 e3df2680 ,0
1621 81111 70505 26 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 25 237 50010 is added to blk1496429201748767714 size 67108864 5d5de21c ,0
1622 81111 70519 22971 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk4684475480143348818 terminating dc2c74b7 ,0
1623 81111 70519 35 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0000770 part00077 blk608957629753483727 3d91fa85 ,0
1624 81111 70635 22203 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk7937864120968665564 terminating dc2c74b7 ,0
1625 81111 70735 31 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 214 130 50010 is added to blk4427507243535536615 size 67108864 5d5de21c ,0
1626 81111 70823 22537 INFO dfs DataNode PacketResponder Received block blk7830067201550857864 of size 67108864 from 10 251 105 189 e3df2680 ,1
1627 81111 70836 22330 INFO dfs DataNode PacketResponder Received block blk2194976790278647102 of size 67108864 from 10 251 110 8 e3df2680 ,0
1628 81111 70836 23168 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk8459274965060101250 terminating dc2c74b7 ,0
1629 81111 70912 22946 INFO dfs DataNode PacketResponder Received block blk1561008813520212225 of size 67108864 from 10 250 7 230 e3df2680 ,0
1630 81111 70918 33 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 6 214 50010 is added to blk5963655886023015963 size 67108864 5d5de21c ,0
1631 81111 70928 23133 INFO dfs DataNode DataXceiver Receiving block blk2377944115560974127 src 10 251 75 163 55681 dest 10 251 75 163 50010 09a53393 ,0
1632 81111 71020 22762 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk6030936529326346827 terminating dc2c74b7 ,0
1633 81111 71027 22865 INFO dfs DataNode DataXceiver Receiving block blk3322875843051058970 src 10 250 7 244 40195 dest 10 250 7 244 50010 09a53393 ,0
1634 81111 71037 21663 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk7269672042149855641 terminating dc2c74b7 ,0
1635 81111 71042 31 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 30 134 50010 is added to blk5214060566378896158 size 67108864 5d5de21c ,0
1636 81111 71112 34 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0005230 part00523 blk4801855948459616884 3d91fa85 ,0
1637 81111 71205 23083 INFO dfs DataNode PacketResponder Received block blk4846710336436578833 of size 67108864 from 10 251 203 129 e3df2680 ,0
1638 81111 71331 22956 INFO dfs DataNode PacketResponder Received block blk1522107359378428427 of size 67108864 from 10 251 125 174 e3df2680 ,0
1639 81111 71510 22974 INFO dfs DataNode PacketResponder Received block blk1846853350696018836 of size 67108864 from 10 250 15 67 e3df2680 ,0
1640 81111 71611 32 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0009970 part00997 blk500534246236005335 3d91fa85 ,0
1641 81111 71713 23240 INFO dfs DataNode PacketResponder Received block blk1236077201457689973 of size 67108864 from 10 251 35 1 e3df2680 ,0
1642 81111 71731 23039 INFO dfs DataNode PacketResponder Received block blk8474920544984206742 of size 67108864 from 10 251 91 229 e3df2680 ,0
1643 81111 71746 30 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 71 16 50010 is added to blk6464763289185102366 size 67108864 5d5de21c ,0
1644 81111 71904 22560 INFO dfs DataNode DataXceiver Receiving block blk7646004878694144580 src 10 251 202 181 47130 dest 10 251 202 181 50010 09a53393 ,0
1645 81111 71912 23232 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk41928108292416895 terminating dc2c74b7 ,0
1646 81111 71939 22914 INFO dfs DataNode DataXceiver Receiving block blk7389979618829759505 src 10 251 127 47 58395 dest 10 251 127 47 50010 09a53393 ,0
1647 81111 72053 23570 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk2096030750186708493 terminating dc2c74b7 ,0
1648 81111 72059 30 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 30 6 50010 is added to blk2345355483730155757 size 67108864 5d5de21c ,0
1649 81111 72214 23052 INFO dfs DataNode PacketResponder Received block blk5834218936335592624 of size 67108864 from 10 251 111 228 e3df2680 ,0
1650 81111 72224 23062 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk5504500392858491441 terminating dc2c74b7 ,0
1651 81111 72300 32 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 17 177 50010 is added to blk4385764838827095986 size 3541872 5d5de21c ,0
1652 81111 72355 22702 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk3710747952520609225 terminating dc2c74b7 ,0
1653 81111 72356 23300 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk707166530951154301 terminating dc2c74b7 ,0
1654 81111 72356 30 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 126 22 50010 is added to blk707166530951154301 size 67108864 5d5de21c ,0
1655 81111 72403 23051 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk2241654010576170013 terminating dc2c74b7 ,0
1656 81111 72447 23098 INFO dfs DataNode DataXceiver Receiving block blk8475679647841427708 src 10 251 75 49 58661 dest 10 251 75 49 50010 09a53393 ,0
1657 81111 72523 30 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 27 63 50010 is added to blk7794786562417612249 size 67108864 5d5de21c ,0
1658 81111 72710 22924 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk2068111211565768713 terminating dc2c74b7 ,0
1659 81111 72733 23446 INFO dfs DataNode DataXceiver Receiving block blk7238035741206373733 src 10 251 202 209 59561 dest 10 251 202 209 50010 09a53393 ,0
1660 81111 72818 28 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0011950 part01195 blk5708405953850477535 3d91fa85 ,0
1661 81111 72857 23371 INFO dfs DataNode PacketResponder Received block blk2253084440592362960 of size 67108864 from 10 251 199 19 e3df2680 ,0
1662 81111 72901 34 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 91 32 50010 is added to blk8127580564011467092 size 67108864 5d5de21c ,0
1663 81111 72903 23158 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk8568673600040025636 terminating dc2c74b7 ,0
1664 81111 72921 29 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 107 242 50010 is added to blk621685330749869453 size 67108864 5d5de21c ,0
1665 81111 72948 35 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 7 230 50010 is added to blk8663640697928077697 size 67108864 5d5de21c ,0
1666 81111 72949 23644 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk1508705816376906895 terminating dc2c74b7 ,0
1667 81111 72956 23082 INFO dfs DataNode PacketResponder Received block blk6441360440068187612 of size 67108864 from 10 250 10 100 e3df2680 ,0
1668 81111 73005 23505 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk2128110944185709079 terminating dc2c74b7 ,1
1669 81111 73013 23372 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk871974742726663441 terminating dc2c74b7 ,0
1670 81111 73059 23319 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk8049943837789435742 terminating dc2c74b7 ,0
1671 81111 73109 23004 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk8246207776580662770 terminating dc2c74b7 ,0
1672 81111 73148 27 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 11 100 50010 is added to blk3406384548372443486 size 67108864 5d5de21c ,0
1673 81111 73230 34 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 193 175 50010 is added to blk2460145905812664251 size 67108864 5d5de21c ,0
1674 81111 73302 23438 INFO dfs DataNode PacketResponder Received block blk7207514537719465756 of size 67108864 from 10 251 75 143 e3df2680 ,0
1675 81111 73314 23367 INFO dfs DataNode DataXceiver Receiving block blk5216491057643255876 src 10 251 105 189 55126 dest 10 251 105 189 50010 09a53393 ,0
1676 81111 73350 31 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 7 96 50010 is added to blk4641147544753118391 size 67108864 5d5de21c ,0
1677 81111 73403 23490 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk85872290979354091 terminating dc2c74b7 ,0
1678 81111 73406 23140 INFO dfs DataNode PacketResponder Received block blk8310554294841246175 of size 67108864 from 10 251 123 132 e3df2680 ,0
1679 81111 73441 17869 INFO dfs DataNode DataXceiver Receiving block blk7293871043749246063 src 10 251 193 175 59757 dest 10 251 193 175 50010 09a53393 ,0
1680 81111 73507 23329 INFO dfs DataNode PacketResponder Received block blk3107521534415119817 of size 67108864 from 10 251 193 224 e3df2680 ,1
1681 81111 73525 23203 INFO dfs DataNode PacketResponder Received block blk7194943883245628915 of size 67108864 from 10 251 71 193 e3df2680 ,1
1682 81111 73610 23484 INFO dfs DataNode PacketResponder Received block blk3816036740130815667 of size 3547785 from 10 250 19 227 e3df2680 ,0
1683 81111 73704 23532 INFO dfs DataNode PacketResponder Received block blk5450224419450631495 of size 67108864 from 10 251 42 84 e3df2680 ,0
1684 81111 73746 23412 INFO dfs DataNode DataXceiver Receiving block blk5881782374981838094 src 10 251 214 18 43091 dest 10 251 214 18 50010 09a53393 ,0
1685 81111 73802 23624 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk7078766226078740026 terminating dc2c74b7 ,0
1686 81111 73914 23367 INFO dfs DataNode PacketResponder Received block blk7380871572601322244 of size 67108864 from 10 251 121 224 e3df2680 ,0
1687 81111 73943 23467 INFO dfs DataNode DataXceiver Receiving block blk3846795603907041885 src 10 250 10 176 47296 dest 10 250 10 176 50010 09a53393 ,0
1688 81111 73949 23599 INFO dfs DataNode PacketResponder Received block blk7922331746517419368 of size 67108864 from 10 251 199 19 e3df2680 ,0
1689 81111 74108 23144 INFO dfs DataNode PacketResponder Received block blk155320394753274773 of size 67108864 from 10 251 201 204 e3df2680 ,0
1690 81111 74200 23325 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk5722491454804415982 terminating dc2c74b7 ,0
1691 81111 74309 23736 INFO dfs DataNode PacketResponder Received block blk3482997549732691785 of size 67108864 from 10 251 122 79 e3df2680 ,0
1692 81111 74409 23194 INFO dfs DataNode DataXceiver Receiving block blk6417614801998326532 src 10 251 214 67 48694 dest 10 251 214 67 50010 09a53393 ,0
1693 81111 74431 23560 INFO dfs DataNode PacketResponder Received block blk1090213273274684471 of size 67108864 from 10 251 214 130 e3df2680 ,0
1694 81111 74449 23551 INFO dfs DataNode DataXceiver Receiving block blk3738901473077208093 src 10 251 199 150 49679 dest 10 251 199 150 50010 09a53393 ,0
1695 81111 74540 29 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0018500 part01850 blk4312777901444596370 3d91fa85 ,0
1696 81111 74548 27 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0018350 part01835 blk6178964531181542074 3d91fa85 ,0
1697 81111 74653 23823 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk8550326614414622861 terminating dc2c74b7 ,0
1698 81111 74955 23635 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk6525012344542022819 terminating dc2c74b7 ,0
1699 81111 74958 29 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0019830 part01983 blk8861349372992394289 3d91fa85 ,0
1700 81111 75054 23885 INFO dfs DataNode PacketResponder PacketResponder 2 for block blk1049340855430710153 terminating dc2c74b7 ,0
1701 81111 75114 23523 INFO dfs DataNode PacketResponder PacketResponder 1 for block blk703049809255765647 terminating dc2c74b7 ,0
1702 81111 75129 23397 INFO dfs DataNode DataXceiver Receiving block blk7460532841070848624 src 10 250 15 67 55076 dest 10 250 15 67 50010 09a53393 ,0
1703 81111 75151 23925 INFO dfs DataNode DataXceiver Receiving block blk7623732795385061487 src 10 251 122 65 40641 dest 10 251 122 65 50010 09a53393 ,0
1704 81111 75158 33 INFO dfs FSNamesystem BLOCK NameSystem allocateBlock user root rand6 temporary task2008111010240013m0020091 part02009 blk7367386750462511488 3d91fa85 ,0
1705 81111 75212 30 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 111 228 50010 is added to blk1237539644269634790 size 67108864 5d5de21c ,0
1706 81111 75317 23851 INFO dfs DataNode DataXceiver Receiving block blk7713504868233504097 src 10 251 127 191 36437 dest 10 251 127 191 50010 09a53393 ,0
1707 81111 75345 29 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 65 203 50010 is added to blk8005746184358076390 size 67108864 5d5de21c ,0
1708 81111 75408 23362 INFO dfs DataNode PacketResponder Received block blk955083461510572332 of size 41287838 from 10 251 107 242 e3df2680 ,0
1709 81111 75537 23945 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk283922378823540530 terminating dc2c74b7 ,1
1710 81111 75616 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk4471044334742081825 is added to invalidSet of 10 250 15 198 50010 d63ef163 ,0
1711 81111 75619 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk3671953658029337449 is added to invalidSet of 10 250 14 143 50010 d63ef163 ,0
1712 81111 75623 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk75893538967225087 is added to invalidSet of 10 250 15 198 50010 d63ef163 ,0
1713 81111 75626 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk805187982300776163 is added to invalidSet of 10 251 73 188 50010 d63ef163 ,0
1714 81111 75628 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk4631777956354958682 is added to invalidSet of 10 251 30 134 50010 d63ef163 ,0
1715 81111 75629 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk7595375726951801956 is added to invalidSet of 10 251 122 79 50010 d63ef163 ,0
1716 81111 75631 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk4681205519208992498 is added to invalidSet of 10 250 6 191 50010 d63ef163 ,0
1717 81111 75632 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk5702487846232575705 is added to invalidSet of 10 250 14 38 50010 d63ef163 ,0
1718 81111 75634 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk4834069779372284635 is added to invalidSet of 10 251 71 97 50010 d63ef163 ,0
1719 81111 75636 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk3735517274901501821 is added to invalidSet of 10 250 6 4 50010 d63ef163 ,0
1720 81111 75637 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk5018797996887008111 is added to invalidSet of 10 251 89 155 50010 d63ef163 ,0
1721 81111 75638 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk566178736644429906 is added to invalidSet of 10 251 70 37 50010 d63ef163 ,0
1722 81111 75640 28 INFO dfs FSNamesystem BLOCK NameSystem delete blk8121498678081035000 is added to invalidSet of 10 250 11 100 50010 d63ef163 ,0
1723 81111 75657 23748 INFO dfs DataNode DataXceiver Receiving block blk7996616083434301906 src 10 251 123 195 53947 dest 10 251 123 195 50010 09a53393 ,0
1724 81111 75727 19 INFO dfs FSDataset Deleting block blk6888300867578983331 file mnt hadoop dfs data current subdir46 blk6888300867578983331 dba996ef ,1
1725 81111 75743 23596 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk7625391056418655045 terminating dc2c74b7 ,0
1726 81111 75746 19 INFO dfs FSDataset Deleting block blk8443921001690182522 file mnt hadoop dfs data current subdir33 blk8443921001690182522 dba996ef ,0
1727 81111 75747 23844 INFO dfs DataNode DataXceiver Receiving block blk706826531153199550 src 10 250 5 161 58254 dest 10 250 5 161 50010 09a53393 ,0
1728 81111 75753 19 INFO dfs FSDataset Deleting block blk7446091384471755694 file mnt hadoop dfs data current subdir30 blk7446091384471755694 dba996ef ,0
1729 81111 75759 19 INFO dfs FSDataset Deleting block blk4352313989800650828 file mnt hadoop dfs data current subdir56 blk4352313989800650828 dba996ef ,0
1730 81111 75809 19 INFO dfs FSDataset Deleting block blk6292499669518281202 file mnt hadoop dfs data current subdir26 blk6292499669518281202 dba996ef ,0
1731 81111 75809 23659 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk4582442491366282435 terminating dc2c74b7 ,0
1732 81111 75810 19 INFO dfs FSDataset Deleting block blk6750694665033046901 file mnt hadoop dfs data current subdir63 blk6750694665033046901 dba996ef ,0
1733 81111 75814 19 INFO dfs FSDataset Deleting block blk6131345369657245178 file mnt hadoop dfs data current blk6131345369657245178 dba996ef ,0
1734 81111 75824 19 INFO dfs FSDataset Deleting block blk3575718350717794894 file mnt hadoop dfs data current blk3575718350717794894 dba996ef ,0
1735 81111 75833 19 INFO dfs FSDataset Deleting block blk4380385204018751771 file mnt hadoop dfs data current subdir38 blk4380385204018751771 dba996ef ,0
1736 81111 75838 19 INFO dfs FSDataset Deleting block blk3594701313167635091 file mnt hadoop dfs data current subdir54 blk3594701313167635091 dba996ef ,0
1737 81111 75844 18 INFO dfs FSDataset Deleting block blk1693418636466747515 file mnt hadoop dfs data current subdir16 blk1693418636466747515 dba996ef ,0
1738 81111 75854 19 INFO dfs FSDataset Deleting block blk5806397523737304814 file mnt hadoop dfs data current subdir34 blk5806397523737304814 dba996ef ,0
1739 81111 75901 18 INFO dfs FSDataset Deleting block blk1345585044778938153 file mnt hadoop dfs data current subdir45 blk1345585044778938153 dba996ef ,1
1740 81111 75901 19 INFO dfs FSDataset Deleting block blk2489882700357182381 file mnt hadoop dfs data current blk2489882700357182381 dba996ef ,1
1741 81111 75902 19 INFO dfs FSDataset Deleting block blk1800458850981311953 file mnt hadoop dfs data current subdir57 blk1800458850981311953 dba996ef ,0
1742 81111 75905 19 INFO dfs FSDataset Deleting block blk6373260430960091026 file mnt hadoop dfs data current subdir43 blk6373260430960091026 dba996ef ,0
1743 81111 75907 19 INFO dfs FSDataset Deleting block blk1278725622357466169 file mnt hadoop dfs data current subdir0 blk1278725622357466169 dba996ef ,0
1744 81111 75911 19 INFO dfs FSDataset Deleting block blk4513772639980123655 file mnt hadoop dfs data current blk4513772639980123655 dba996ef ,0
1745 81111 75914 19 INFO dfs FSDataset Deleting block blk1838564958520120941 file mnt hadoop dfs data current subdir39 blk1838564958520120941 dba996ef ,0
1746 81111 75915 19 INFO dfs FSDataset Deleting block blk7985460426680885040 file mnt hadoop dfs data current blk7985460426680885040 dba996ef ,0
1747 81111 75920 19 INFO dfs FSDataset Deleting block blk2215517976324634098 file mnt hadoop dfs data current subdir4 blk2215517976324634098 dba996ef ,0
1748 81111 75920 19 INFO dfs FSDataset Deleting block blk5453150794205420798 file mnt hadoop dfs data current subdir24 blk5453150794205420798 dba996ef ,0
1749 81111 75933 27 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 194 102 50010 is added to blk7522572236891389139 size 67108864 5d5de21c ,0
1750 81111 75957 19 INFO dfs FSDataset Deleting block blk6163400028286940197 file mnt hadoop dfs data current subdir7 blk6163400028286940197 dba996ef ,0
1751 81111 80006 19 INFO dfs FSDataset Deleting block blk7583807825342916938 file mnt hadoop dfs data current subdir13 blk7583807825342916938 dba996ef ,0
1752 81111 80019 23787 INFO dfs DataNode DataXceiver Receiving block blk5957060034695163774 src 10 251 29 239 56334 dest 10 251 29 239 50010 09a53393 ,0
1753 81111 80108 24040 INFO dfs DataNode DataXceiver Receiving block blk2250942073136893488 src 10 251 126 22 59179 dest 10 251 126 22 50010 09a53393 ,0
1754 81111 80118 23798 INFO dfs DataNode PacketResponder Received block blk3693786175267111588 of size 67108864 from 10 251 71 97 e3df2680 ,0
1755 81111 80151 19 INFO dfs FSDataset Deleting block blk8384967715738359346 file mnt hadoop dfs data current subdir27 blk8384967715738359346 dba996ef ,0
1756 81111 80256 27 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 250 10 223 50010 is added to blk1948505589144820414 size 67108864 5d5de21c ,0
1757 81111 80309 32 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 202 209 50010 is added to blk6224982681533811277 size 67108864 5d5de21c ,0
1758 81111 80329 30 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 107 196 50010 is added to blk2843780069100181052 size 67108864 5d5de21c ,0
1759 81111 80505 23478 INFO dfs DataNode DataXceiver Receiving block blk8083872765147994327 src 10 250 15 67 41990 dest 10 250 15 67 50010 09a53393 ,0
1760 81111 80554 24194 INFO dfs DataNode PacketResponder Received block blk6502143621885580798 of size 67108864 from 10 251 39 179 e3df2680 ,0
1761 81111 80645 23938 INFO dfs DataNode DataXceiver Receiving block blk8323785930877970805 src 10 250 13 240 40589 dest 10 250 13 240 50010 09a53393 ,0
1762 81111 80654 23600 INFO dfs DataNode PacketResponder PacketResponder 0 for block blk7587189852169913514 terminating dc2c74b7 ,0
1763 81111 80710 26 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 74 192 50010 is added to blk7439201509602018752 size 67108864 5d5de21c ,0
1764 81111 80803 24149 INFO dfs DataNode PacketResponder Received block blk3224184805694764748 of size 67108864 from 10 250 18 114 e3df2680 ,0
1765 81111 80934 19 INFO dfs FSNamesystem BLOCK ask 10 250 14 38 50010 to replicate blk7571492020523929240 to datanode s 10 251 122 38 50010 728076ac ,1
1766 81111 81027 28 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 30 6 50010 is added to blk1119272693889755844 size 67108864 5d5de21c ,0
1767 81111 81029 24268 INFO dfs DataNode PacketResponder Received block blk1600228140214754078 of size 67108864 from 10 251 90 81 e3df2680 ,0
1768 81111 81055 24136 INFO dfs DataNode DataXceiver Received block blk1473949624670719319 src 10 251 29 239 35617 dest 10 251 29 239 50010 of size 67108864 d6b7b743 ,1
1769 81111 81145 23823 INFO dfs DataNode DataXceiver Receiving block blk7227576651324043655 src 10 251 107 227 40740 dest 10 251 107 227 50010 09a53393 ,0
1770 81111 81406 18 INFO dfs FSDataset Deleting block blk7606467001548719462 file mnt hadoop dfs data current subdir2 blk7606467001548719462 dba996ef ,1
1771 81111 81416 24027 INFO dfs DataNode PacketResponder Received block blk2771018387166611008 of size 67108864 from 10 251 26 131 e3df2680 ,0
1772 81111 81534 34 INFO dfs FSNamesystem BLOCK NameSystem addStoredBlock blockMap updated 10 251 110 160 50010 is added to blk2852294661215451806 size 67108864 5d5de21c ,0
